"Administrative Unit Number","School Number","Institution Name","Address","Address Line 2 ","City","State","Zip Code","Zip Code Extension","Latitude","Longitude","WebAddress","Grades","Georeferenced Latitude & Longitude"
"104432503","0","Farrell Area SD","1600 Roemer Blvd",,"Farrell","PA","16121","1754","41.21218","-80.485979","http://www.farrellareaschools.com/",,"POINT (-80.485979 41.21218)"
"300229150","0","Tender Years Inc","50 E Chocolate Ave",,"Hershey","PA","17033",,"40.28614","-76.647761","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.647761 40.28614)"
"129544703","0","Minersville Area SD","Battlin Miner Dr & Low Rd","PO Box 787","Minersville","PA","17954","787","40.69058","-76.25895","http://www.battlinminers.com",,"POINT (-76.25895 40.69058)"
"115211603","1700","Green Ridge El Sch","1 Green Ridge Rd",,"Mechanicsburg","PA","17050","1507","40.268737","-77.053024","http://www.cvschools.org/","K5H,1-5","POINT (-77.053024 40.268737)"
"217419011","0","White Deer Valley School","15874 St Rt 44",,"Allenwood","PA","17810",,"41.13131","-77.022381","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.022381 41.13131)"
"117596003","4058","Cowanesque Valley JSHS","51 North Fork Road",,"Westfield","PA","16950","1411","41.91966018","-77.54757741","http://www.ntiogasd.org","12-Jul","POINT (-77.54757741 41.91966018)"
"300671370","0","Circle School","727 Wilhelm Road",,"Harrisburg","PA","17111",,"40.26285","-76.819151","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.819151 40.26285)"
"122092102","5133","Central Bucks HS-East","2804 Holicong Rd",,"Doylestown","PA","18902","1400","40.33912087","-75.0563965","http://www.cbsd.org","12-Oct","POINT (-75.0563965 40.33912087)"
"108077503","941","Central HS","718 Central High Road",,"Martinsburg","PA","16662","9632","40.3062454","-78.34011481","http://chs.springcovesd.org","12-Sep","POINT (-78.34011481 40.3062454)"
"121393330","8401","Roberto Clemente CS","136 S 4th Street",,"Allentown","PA","18102",,"40.601463","-75.464341","http://www.myrccs.com/en/","K5F-6,7-12","POINT (-75.464341 40.601463)"
"213366057","0","Kelly School","144 S Market Street",,"Elizabethtown","PA","17022",,"40.14917","-76.604981","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.604981 40.14917)"
"213364582","0","New Milltown Amish Paroch Sch","203 S New Holland Road",,"Kinzers","PA","17535",,"40.0289","-76.057141","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.057141 40.0289)"
"902021473","0","Green Tree Public Library","10 W Manilla Ave",,"Pittsburgh","PA","15220","3310","40.4186658","-80.0469942","http://www.greentreelibrary.org",,"POINT (-80.0469942 40.4186658)"
"108568404","6215","Turkeyfoot Valley Area El Sch","172 Turkeyfoot Rd",,"Confluence","PA","15424","2420","39.79915527","-79.32981379","http://www.turkeyfoot.k12.pa.us/","K4F,K5F-6","POINT (-79.32981379 39.79915527)"
"104101252","8344","Butler Area SHS","120 Campus Lane",,"Butler","PA","16001","2662","40.86613","-79.92008","https://www.basdk12.org","12-Sep","POINT (-79.92008 40.86613)"
"113381303","6302","Cornwall El Sch","45 Burd Coleman Rd",,"Cornwall","PA","17042",,"40.27537937","-76.41417306","http://www.clsd.k12.pa.us","K5H-5","POINT (-76.41417306 40.27537937)"
"101301403","5118","Waynesburg Central HS","30 Zimmerman Dr",,"Waynesburg","PA","15370","8281","39.89562269","-80.15098699","http://www.cgsd.org","12-Sep","POINT (-80.15098699 39.89562269)"
"212281503","0","Culbertson Mennonite School","5992 Rowe Run Road",,"Chambersburg","PA","17201",,"40.003595","-77.625913","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-77.625913 40.003595)"
"118403903","2924","Lake-Lehman JSHS","1128 Old Route 115",,"Lehman","PA","18627",,"41.3104035","-76.0239484","https://www.llsd.org","12-Jul","POINT (-76.0239484 41.3104035)"
"113367003","2654","Providence El Sch","137 Truce Rd",,"New Providence","PA","17560","9646","39.91738303","-76.20706433","http://www.solanco.org","K5H-5","POINT (-76.20706433 39.91738303)"
"126515001","7906","Science Leadership Academy","1482 Green St",,"Philadelphia","PA","19130",,"39.95585643","-75.17614963","http://www.philasd.org","12-Sep","POINT (-75.17614963 39.95585643)"
"912672072","0","York County Library System","159 E Market St, 3rd Floor",,"York","PA","17401","1269","39.9640523","-76.7242822","https://www.yorklibraries.org/",,"POINT (-76.7242822 39.9640523)"
"103021453","7342","Brentwood MS","3601 Brownsville Rd",,"Pittsburgh","PA","15227","3117","40.374141","-79.975484","http://www.bb-sd.com","6,7-8","POINT (-79.975484 40.374141)"
"102027451","6019","Pittsburgh Beechwood K-5","810 Rockland Ave",,"Pittsburgh","PA","15216","3811","40.41454711","-80.02072161","http://www.pghschools.org/","PreKF,K5F-5","POINT (-80.02072161 40.41454711)"
"108077503","936","Martinsburg El Sch","415 Spring Street",,"Martinsburg","PA","16662","1027","40.303875","-78.319099","http://mes.springcovesd.org","5-Mar","POINT (-78.319099 40.303875)"
"126515001","3662","Blaine James G Sch","3001 W Berks St",,"Philadelphia","PA","19121","1801","39.98530961","-75.18345391","http://www.philasd.org","PreKF,K5F-6,7-8","POINT (-75.18345391 39.98530961)"
"192518422","8126","Tacony Academy CS","1300 Rhawn Street",,"Philadelphia","PA","19111",,"40.068647","-75.06734","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx","K5F-6,7-12","POINT (-75.06734 40.068647)"
"116195004","1623","Millville Area JSHS","345 School House Lane",,"Millville","PA","17846","260","41.124195","-76.527307","http://www.millville.k12.pa.us","12-Jul","POINT (-76.527307 41.124195)"
"213383303","0","Blue Mt Christian School","14 Silvertown Road",,"Jonestown","PA","17038","9410","40.41913","-76.499401","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.499401 40.41913)"
"120480803","0","Bangor Area SD","123 Five Points Richmond Rd",,"Bangor","PA","18013","5272","40.887611","-75.152475","http://www.bangor.k12.pa.us/",,"POINT (-75.152475 40.887611)"
"188392660","8084","Seven Generations CS","154 E Minor St",,"Emmaus","PA","18049",,"40.537198","-75.484852","http://www.sevengenerationsschool.org/","K5F-6,7","POINT (-75.484852 40.537198)"
"126515001","3835","Wagner Gen Louis MS","1701 W Chelten Ave",,"Philadelphia","PA","19126","3410","40.05177303","-75.14763945","http://www.philasd.org","6,7-8","POINT (-75.14763945 40.05177303)"
"121136603","0","Panther Valley SD","1 Panther Way",,"Lansford","PA","18232",,"40.83191","-75.8827","http://www.panthervalley.org",,"POINT (-75.8827 40.83191)"
"126510014","0","Maritime Academy CS","2275 Bridge St",,"Philadelphia","PA","19137",,"40.007485","-75.068509","http://www.maritimecharter.org",,"POINT (-75.068509 40.007485)"
"103029902","107","Woodland Hills HS","2550 Greensburg Pike",,"Pittsburgh","PA","15221","3668","40.43631071","-79.85618948","http://www.whsd.k12.pa.us","12-Sep","POINT (-79.85618948 40.43631071)"
"122092102","1043","Central Bucks HS-West","375 W Court St",,"Doylestown","PA","18901","4097","40.30732557","-75.14249237","http://www.cbsd.org","12-Oct","POINT (-75.14249237 40.30732557)"
"928320663","0","Indiana Free Library Inc","845 Philadelphia St",,"Indiana","PA","15701","3907","40.6232396","-79.1558738","https://indianafreelibrary.org/",,"POINT (-79.1558738 40.6232396)"
"129547603","0","Tamaqua Area SD","138 West Broad St",,"Tamaqua","PA","18252",,"40.797095","-75.972085","http://www.tamaqua.k12.pa.us",,"POINT (-75.972085 40.797095)"
"115221402","1782","Mountain View El Sch","400 Gibbel Rd",,"Harrisburg","PA","17112","2420","40.32355559","-76.80142834","http://www.cdschools.org","K5H,1-5","POINT (-76.80142834 40.32355559)"
"225231842","0","Faith Temple Christian School","1007 West 7th Street",,"Chester","PA","19013",,"39.845134","-75.374414","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.374414 39.845134)"
"112678503","4625","Lincolnway El Sch","2625 West Philadelphia St",,"York","PA","17404",,"39.950459","-76.78001","http://www.wyasd.org","3-Feb","POINT (-76.78001 39.950459)"
"221397302","0","St Elizabeth Regional School","433 Pershing Blvd",,"Whitehall","PA","18052","6410","40.629403","-75.471506","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.471506 40.629403)"
"124159002","0","West Chester Area SD","782 Springdale Drive",,"Exton","PA","19341","2850","40.027218","-75.602431","http://www.wcasd.net",,"POINT (-75.602431 40.027218)"
"908070543","0","Roaring Spring Comm Library","320 East Main St",,"Roaring Spring","PA","16673","1009","40.3356107","-78.4023968","http://www.roaringspringlibrary.org",,"POINT (-78.4023968 40.3356107)"
"922091565","0","Village Library of Wrightstown","727 Penns Park Road",,"Wrightstown","PA","18940","9605","40.2650754","-74.9927687","http://www.wrightstownlibrary.org",,"POINT (-74.9927687 40.2650754)"
"125231303","5322","Hilltop El Sch","401 Cherry Tree Road",,"Aston","PA","19014",,"39.849134","-75.438592","http://www.chichestersd.org","K5F-4","POINT (-75.438592 39.849134)"
"203025785","0","Divine Mercy Academy","245 Azalea Drive",,"Monroeville","PA","15146",,"40.44076","-79.771731","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.771731 40.44076)"
"114065503","6610","Muhlenberg HS","400 Sharp Avenue",,"Reading","PA","19605",,"40.3935469","-75.92123947","http://www.muhlsdk12.org","12-Oct","POINT (-75.92123947 40.3935469)"
"121390302","6448","Sheridan El Sch","521 N 2nd St",,"Allentown","PA","18102","2597","40.612745","-75.463134","http://www.allentownsd.org/","5-Jan","POINT (-75.463134 40.612745)"
"116493503","0","Line Mountain SD","185 Line Mountain Road",,"Herndon","PA","17830","7325","40.666719","-76.82804","http://www.linemountain.com",,"POINT (-76.82804 40.666719)"
"113362603","2570","Highland El Sch","99 Highland Ave",,"Ephrata","PA","17522",,"40.18245084","-76.17829617","http://www.easdpa.org","K5H-4","POINT (-76.17829617 40.18245084)"
"902020783","0","Crafton Public Library","140 Bradford Ave",,"Pittsburgh","PA","15205",,"40.4344498","-80.0668289","http://craftonlibrary.org",,"POINT (-80.0668289 40.4344498)"
"101268003","7933","Lafayette El Sch","303 Connellsville St",,"Uniontown","PA","15401","3812","39.900957","-79.706336","http://www.uasdraiders.org","K5F-5","POINT (-79.706336 39.900957)"
"113364002","5056","King El Sch","466 Rockland St",,"Lancaster","PA","17602","4205","40.033981","-76.29982396","http://www.lancaster.k12.pa.us/","PreKF,K5F-5","POINT (-76.29982396 40.033981)"
"126513400","0","Philadelphia Performing Arts CS","2600 S Broad St",,"Philadelphia","PA","19145",,"39.91814","-75.171122","http://www.PPACS.org",,"POINT (-75.171122 39.91814)"
"103023912","6780","Hartwood El Sch","3730 Saxonburg Blvd",,"Pittsburgh","PA","15238","1020","40.578014","-79.887281","http://www.fcasd.edu/hartwood","K5F-5","POINT (-79.887281 40.578014)"
"117415103","5343","C E McCall MS","600 Willow St",,"Montoursville","PA","17754","1618","41.254941","-76.906533","http://www.montoursville.k12.pa.us","5-6,7-8","POINT (-76.906533 41.254941)"
"300519930","0","21st Cent Chrst Ln C IN","1253 S 18th St # 55",,"Philadelphia","PA","19146","3046","39.935337","-75.1738","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.1738 39.935337)"
"103026902","8142","Highcliff El Sch","156 Peony Ave",,"Pittsburgh","PA","15229",,"40.524527","-80.054046","http://www.nhsd.net","K5F-5","POINT (-80.054046 40.524527)"
"925231414","604","Primos Branch Library","409 Ashland Ave",,"Primos","PA","19018","2705","39.918644","-75.3050936","http://www.udlibraries.org",,"POINT (-75.3050936 39.918644)"
"103027503","5105","Plum MS","440 Presque Isle Dr",,"Pittsburgh","PA","15239","2699","40.47264","-79.712809","http://www.pbsd.net","8-Jul","POINT (-79.712809 40.47264)"
"201264005","0","Mount Carmel Christian School","1231 Mt Pleasant Rd",,"Mount Pleasant","PA","15666","9802","40.098516","-79.555453","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.555453 40.098516)"
"213364802","0","North Jackson Amish School","424 North Jackson St",,"Strasburg","PA","17579",,"39.994367","-76.189504","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.189504 39.994367)"
"105254353","2047","Clark El Sch","3650 Depot Rd",,"Erie","PA","16510","5903","42.148638","-79.940221","http://www.hcsd.iu5.org","K5F-6","POINT (-79.940221 42.148638)"
"126515001","3751","Feltonville Intermediate School","238 E Wyoming Ave",,"Philadelphia","PA","19120","4223","40.02042152","-75.12105189","http://www.philasd.org","5-Mar","POINT (-75.12105189 40.02042152)"
"101636503","7393","McMurray El Sch","626 E McMurray Rd",,"McMurray","PA","15317","3420","40.281277","-80.080728","http://www.ptsd.k12.pa.us","5-Apr","POINT (-80.080728 40.281277)"
"128323303","2331","Homer-Center JSHS","70 Wildcat Ln",,"Homer City","PA","15748","1602","40.532756","-79.158356","http://www.homercenter.org","12-Jul","POINT (-79.158356 40.532756)"
"205250009","0","COZY CORNERS AMISH SCHOOL","RR 1",,"SUGAR GROVE","PA","16350",,"41.948071","-79.274836","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.274836 41.948071)"
"922090813","0","Free Library of New Hope and Solebury","93 W Ferry St",,"New Hope","PA","18938","1332","40.3635716","-74.9554685","http://nhslibrary.org",,"POINT (-74.9554685 40.3635716)"
"114060853","0","Brandywine Heights Area SD","200 W Weis St",,"Topton","PA","19562","1532","40.499518","-75.703046","http://www.bhasd.org",,"POINT (-75.703046 40.499518)"
"114068103","872","Honey Brook El Ctr","1530 West Walnut Road",,"Honey Brook","PA","19344","9803","40.08948045","-75.91953145","http://www.tvsd.org","K5F-4","POINT (-75.91953145 40.08948045)"
"112286003","2222","Mountain View El Sch","2311 Lemar Rd",,"Mercersburg","PA","17236","9616","39.88574956","-77.89774924","http://www.tsdrockets.org","K5F-5","POINT (-77.89774924 39.88574956)"
"103023153","136","Central El Sch","401 Rock Run Road",,"Elizabeth","PA","15037","2416","40.27625206","-79.82599798","http://www.efsd.net","K5F-5","POINT (-79.82599798 40.27625206)"
"109420803","0","Bradford Area SD","150 Lorana Ave",,"Bradford","PA","16701","375","41.967254","-78.619748","http://www.bradfordareaschools.org",,"POINT (-78.619748 41.967254)"
"115229003","6340","Upper Dauphin Area HS","220 N Church St",,"Elizabethville","PA","17023","8918","40.551909","-76.81721","http://www.udasd.org/high-school","12-Sep","POINT (-76.81721 40.551909)"
"225231632","0","Center for Self Development","1605 W Third St",,"Chester","PA","19013",,"39.83813","-75.378231","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-75.378231 39.83813)"
"119358403","7487","Valley View Intrmd Sch","3 Columbus Dr",,"Archbald","PA","18403","1538","41.49694059","-75.56199753","http://www.valleyviewsd.org","5-Mar","POINT (-75.56199753 41.49694059)"
"315220114","0","Little Learners Child Development Center","2323 Linglestown Road",,"Harrisburg","PA","17110",,"40.328731","-76.861576","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-76.861576 40.328731)"
"126515001","3713","Houston Henry E Sch","7300 Rural Lane",,"Philadelphia","PA","19119","4108","40.05915235","-75.19485823","http://www.philasd.org","K5F-6,7-8","POINT (-75.19485823 40.05915235)"
"902022617","473","Mount Washington Library","315 Grandview Ave",,"Pittsburgh","PA","15211","1549","40.4335252","-80.0104782","https://www.carnegielibrary.org/clp_location/mt-washington/",,"POINT (-80.0104782 40.4335252)"
"101631703","0","Canon-McMillan SD","200 Big Mac Blvd",,"Canonsburg","PA","15317",,"40.258496","-80.188436","http://www.cmsd.k12.pa.us",,"POINT (-80.188436 40.258496)"
"111440001","7762","New Day CS","256 South Fifth St",,"Huntingdon","PA","16652",,"40.48225","-78.013834","http://www.newdaycs.org","12-Jul","POINT (-78.013834 40.48225)"
"909420573","0","Samuel W Smith Memorial Public Library","201 E Maple St",,"Port Allegany","PA","16743",,"41.8127356","-78.2786836","http://swsmithlibrary.org",,"POINT (-78.2786836 41.8127356)"
"107655903","0","Mount Pleasant Area SD","271 State Street",,"Mount Pleasant","PA","15666","9041","40.174322","-79.528788","http://www.mpasd.net",,"POINT (-79.528788 40.174322)"
"126515001","7808","Parkway West","4725 Fairmont Ave",,"Philadelphia","PA","19139",,"39.964142","-75.216653","http://www.philasd.org","12-Sep","POINT (-75.216653 39.964142)"
"112679002","8240","Goode Sch","251 N Broad St",,"York","PA","17403","1367","39.968046","-76.720767","http://www.ycs.k12.pa.us/","PreKF,K5F-6,7-8","POINT (-76.720767 39.968046)"
"103023912","156","Fox Chapel Area HS","611 Field Club Rd",,"Pittsburgh","PA","15238","2406","40.517404","-79.869113","http://www.fcasd.edu/fcahs","12-Sep","POINT (-79.869113 40.517404)"
"222092252","0","George School","1690 Newtown Langhorne Road",,"Newtown","PA","18940",,"40.213475","-74.935289","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-74.935289 40.213475)"
"127046903","8279","Rochester MS","540 Reno Street",,"Rochester","PA","15074",,"40.707138","-80.278209","http://www.rasd.org","6,7-8","POINT (-80.278209 40.707138)"
"124151607","0","Chester County Technical College HS","455 Boot Road",,"Downingtown","PA","19335","3043","40.005056","-75.678564","http://www.cciu.org",,"POINT (-75.678564 40.005056)"
"112289003","2234","Hooverville El Sch","10829 Buchanan Trail East",,"Waynesboro","PA","17268","8742","39.744578","-77.554589","http://www.wasdpa.org","K5H-5","POINT (-77.554589 39.744578)"
"228324505","0","Kiski School","1888 Brett Lane",,"Saltsburg","PA","15681",,"40.485","-79.460941","http://www.edna.pa.gov/Screens/wfSearchEntity.aspx",,"POINT (-79.460941 40.485)"
"122000000","0","Bucks County IU 22","705 N Shady Retreat Rd",,"Doylestown","PA","18901","2507","40.318645","-75.142066","http://www.bucksiu.org",,"POINT (-75.142066 40.318645)"
